frame,timestamp,track_id,class,x1,y1,x2,y2,confidence
1949,11:49:52,117,person,736,396,1102,714,0.686
1951,11:49:52,117,person,735,396,1102,713,0.696
1953,11:49:53,117,person,738,397,1103,713,0.699
1955,11:49:53,117,person,758,398,1130,714,0.582
1957,11:49:53,117,person,744,398,1114,713,0.648
1959,11:49:53,117,person,739,397,1110,713,0.663
1961,11:49:53,117,person,749,397,1122,714,0.481
1963,11:49:53,117,person,741,398,1112,713,0.568
1965,11:49:53,117,person,738,398,1107,712,0.541
1967,11:49:54,117,person,737,397,1106,712,0.539
1969,11:49:54,117,person,737,397,1106,712,0.541
1971,11:49:54,117,person,738,397,1105,712,0.459
1971,11:49:54,98,person,34,405,1170,716,0.429
1973,11:49:54,117,person,737,397,1104,713,0.573
1975,11:49:54,117,person,737,397,1104,712,0.487
1977,11:49:54,117,person,739,397,1104,712,0.414
1977,11:49:54,98,person,0,400,1141,716,0.539
1979,11:49:54,117,person,737,397,1102,711,0.574
1981,11:49:55,117,person,736,397,1099,711,0.480
1983,11:49:55,117,person,734,397,1098,711,0.462
1985,11:49:55,117,person,738,397,1104,712,0.476
1987,11:49:55,117,person,737,397,1102,712,0.548
1989,11:49:55,117,person,736,397,1101,712,0.448
1991,11:49:56,117,person,735,396,1099,711,0.462
1993,11:49:56,117,person,736,396,1098,712,0.407
1995,11:49:56,117,person,738,396,1101,712,0.610
1997,11:49:56,117,person,737,396,1100,712,0.471
1997,11:49:56,98,person,0,402,1130,716,0.432
1999,11:49:57,117,person,737,396,1100,712,0.593
2001,11:49:57,117,person,738,396,1100,711,0.520
2003,11:49:57,117,person,738,397,1100,712,0.548
2005,11:49:58,117,person,739,396,1101,712,0.654
2007,11:49:58,117,person,739,396,1102,712,0.523
2009,11:49:58,117,person,738,396,1101,712,0.483
2011,11:49:58,98,person,13,393,1175,713,0.537
2013,11:49:58,98,person,6,398,1156,715,0.499
2013,11:49:58,117,person,738,396,1101,712,0.488
2015,11:49:59,98,person,34,402,1176,714,0.505
2015,11:49:59,117,person,737,396,1100,712,0.430
2017,11:49:59,117,person,737,395,1101,712,0.565
2019,11:49:59,117,person,738,395,1101,711,0.609
2021,11:49:59,117,person,740,396,1102,711,0.450
2021,11:49:59,98,person,14,400,1150,713,0.441
2023,11:49:59,98,person,62,416,1164,714,0.473
2025,11:49:59,117,person,740,395,1103,711,0.455
2027,11:50:00,117,person,743,396,1106,711,0.410
2027,11:50:00,98,person,39,409,1180,715,0.415
2031,11:50:00,117,person,740,396,1107,714,0.621
2033,11:50:00,117,person,739,397,1103,713,0.471
2033,11:50:00,98,person,59,413,1198,714,0.528
2035,11:50:00,117,person,739,397,1103,713,0.441
2035,11:50:00,98,person,19,402,1203,716,0.462
2037,11:50:00,117,person,763,396,1139,714,0.445
2037,11:50:00,98,person,10,397,1214,716,0.517
2039,11:50:01,117,person,751,396,1125,712,0.403
2039,11:50:01,98,person,7,394,1220,717,0.532
2041,11:50:01,117,person,744,397,1117,713,0.413
2041,11:50:01,98,person,5,395,1210,716,0.526
2043,11:50:01,117,person,745,398,1117,713,0.420
2043,11:50:01,98,person,8,396,1210,716,0.497
2045,11:50:01,117,person,739,397,1112,713,0.593
2047,11:50:01,98,person,8,392,1220,714,0.408
2051,11:50:01,117,person,761,396,1141,713,0.481
2053,11:50:02,117,person,747,396,1123,711,0.525
2055,11:50:03,117,person,763,396,1147,711,0.471
2057,11:50:03,117,person,744,396,1126,711,0.598
2059,11:50:03,117,person,738,396,1119,712,0.515
2061,11:50:04,117,person,735,396,1114,711,0.599
2063,11:50:04,117,person,734,396,1111,711,0.642
2065,11:50:04,117,person,735,396,1112,711,0.590
2067,11:50:04,117,person,750,396,1132,712,0.720
2069,11:50:04,117,person,729,279,1246,712,0.507
2071,11:50:04,117,person,765,124,1280,711,0.742
2071,11:50:04,98,person,0,396,1193,716,0.525
2073,11:50:04,98,person,0,394,1182,715,0.557
2075,11:50:05,98,person,7,394,1195,715,0.515
2075,11:50:05,123,person,1056,20,1264,712,0.484
2077,11:50:05,98,person,15,394,1208,715,0.510
2077,11:50:05,123,person,1057,16,1266,710,0.421
2079,11:50:06,98,person,26,394,1224,714,0.485
2083,11:50:06,98,person,3,395,1198,715,0.463
2085,11:50:06,98,person,0,396,1179,715,0.532
2087,11:50:06,98,person,0,397,1175,716,0.477
2089,11:50:06,98,person,4,396,1189,715,0.497
2091,11:50:06,98,person,5,395,1193,716,0.489
2093,11:50:07,98,person,22,395,1217,716,0.439
2093,11:50:07,123,person,1122,274,1258,709,0.457
2095,11:50:07,98,person,21,394,1225,715,0.560
2095,11:50:07,123,person,1154,325,1274,710,0.444
2097,11:50:07,98,person,26,393,1236,715,0.460
2099,11:50:07,98,person,19,394,1227,715,0.438
2101,11:50:07,98,person,20,394,1235,715,0.451
2103,11:50:07,98,person,10,394,1227,716,0.400
2105,11:50:07,98,person,0,395,1215,717,0.438
2107,11:50:07,98,person,0,396,1206,717,0.465
2109,11:50:08,98,person,0,396,1196,716,0.508
2113,11:50:08,128,person,713,395,1253,714,0.539
2115,11:50:08,98,person,14,389,1234,713,0.719
2119,11:50:08,98,person,0,385,1229,712,0.476
2121,11:50:08,98,person,0,385,1223,712,0.466
2123,11:50:09,98,person,0,296,1280,711,0.402
2125,11:50:09,98,person,0,352,1274,714,0.483
2125,11:50:09,128,person,656,397,1182,714,0.464
2127,11:50:09,98,person,3,380,1229,715,0.423
2129,11:50:10,98,person,0,392,1169,715,0.477
2129,11:50:10,129,person,1069,302,1261,712,0.611
2131,11:50:10,129,person,1082,347,1255,713,0.713
2131,11:50:10,128,person,661,399,1172,716,0.403
2133,11:50:10,129,person,1079,396,1232,714,0.707
2133,11:50:10,98,person,0,398,1160,715,0.498
2135,11:50:10,129,person,1083,419,1228,714,0.503
2135,11:50:10,98,person,17,398,1181,715,0.453
2137,11:50:10,98,person,16,397,1183,715,0.441
2139,11:50:10,98,person,32,395,1216,715,0.535
2141,11:50:10,98,person,46,398,1227,714,0.563
2143,11:50:10,98,person,46,396,1240,714,0.525
2143,11:50:10,128,person,740,398,1255,714,0.423
2145,11:50:11,98,person,49,396,1242,714,0.681
2147,11:50:11,98,person,58,393,1265,714,0.686
